,AMI,AMI_gt,ARI,ARI_gt,CorrelationScore,CorrelationScore_gt,InstabilityScore,InstabilityScore_gt,method
9.0,0.615930931601,0.670289104696,0.313742628689,0.523627720038,0.701984126984,0.942346938776,0.480326783159,0.276165114416,gmm-tied
10.0,0.577634291398,0.645796712641,0.29586964916,0.523267988868,0.811428571429,0.980102040816,0.49191666247,0.252715428247,gmm-tied
2.0,1.0,0.430009438484,1.0,0.634272129618,1.0,0.576785714286,0.0,0.524735615262,gmm-tied
3.0,1.0,0.52813769164,1.0,0.665935794678,1.0,0.795238095238,0.0,0.315663716814,gmm-tied
4.0,1.0,0.696548915883,1.0,0.825884024154,1.0,0.83125,0.0,0.207121651987,gmm-tied
5.0,0.813850181826,0.855797974028,0.835480894211,0.968059149078,0.870714285714,0.915,0.132434029044,0.128895715291,gmm-tied
6.0,1.0,0.940012001156,1.0,0.989600878208,1.0,0.950595238095,0.0,0.059748235178,gmm-tied
7.0,0.805237780988,0.805237781318,0.772678959749,0.772678959749,0.804591836735,0.804591836735,0.164737147599,0.164737147599,gmm-tied
8.0,0.718217083155,0.818065334789,0.489080783576,0.789667851756,0.8375,0.977040816327,0.31934528009,0.100894595739,gmm-tied
9.0,0.661488884491,0.654912678964,0.430951505851,0.495185798474,0.755555555556,0.907142857143,0.338598481866,0.28755806468,gmm-tied
10.0,0.610782322653,0.569630609649,0.364395819145,0.325278453372,0.677857142857,0.917346938776,0.413984810266,0.454076919203,gmm-tied
2.0,1.0,0.430009438484,1.0,0.634272129618,1.0,0.516071428571,0.0,0.524735615262,gmm-tied
3.0,1.0,0.52813769164,1.0,0.665935794678,1.0,0.772619047619,0.0,0.315663716814,gmm-tied
4.0,1.0,0.6965489175,1.0,0.825884024154,1.0,0.852678571429,0.0,0.207121651987,gmm-tied
5.0,0.80031835065,0.780506839926,0.818785029546,0.847270859073,0.779285714286,0.915,0.14102707673,0.127884768504,gmm-tied
6.0,0.992315096165,0.931658666811,0.996458540136,0.982527098068,0.999404761905,0.982142857143,0.00145727402873,0.0626627832354,gmm-tied
7.0,0.695308160751,0.990429742981,0.517901847129,0.9952790859,0.768367346939,0.999489795918,0.412550908315,0.00188810484355,gmm-tied
8.0,0.715224402357,0.706831276574,0.398857535067,0.522297696454,0.922321428571,0.920918367347,0.319808099337,0.371181035699,gmm-tied
9.0,0.645106642238,0.68039980632,0.366921952499,0.554252736654,0.89126984127,0.919897959184,0.389638899052,0.246087725717,gmm-tied
10.0,0.625608062619,0.609942501509,0.331700153952,0.442430353919,0.723214285714,0.927551020408,0.434256101302,0.313979774489,gmm-tied
2.0,1.0,0.430009438484,1.0,0.634272129618,1.0,0.328571428571,0.0,0.524735615262,gmm-tied
3.0,1.0,0.52813769164,1.0,0.665935794678,1.0,0.533333333333,0.0,0.315663716814,gmm-tied
4.0,0.762736469545,0.696548916482,0.699595929496,0.825884024154,0.675892857143,0.645535714286,0.143640210599,0.207121651987,gmm-tied
5.0,0.813850181612,0.780506840012,0.835480894211,0.847270859073,0.655714285714,0.83,0.132434029044,0.127884768504,gmm-tied
6.0,1.0,0.940012001251,1.0,0.989600878208,1.0,0.95,0.0,0.059748235178,gmm-tied
7.0,0.700108695359,0.70010869474,0.515304160641,0.515304160641,0.789795918367,0.789795918367,0.430959930539,0.430959930539,gmm-tied
8.0,0.736105304975,0.711901199411,0.443746590402,0.527469247113,0.904464285714,0.960204081633,0.286485113588,0.357296458304,gmm-tied
9.0,0.652281607596,0.619542199565,0.349478067697,0.395746586936,0.85,0.865306122449,0.413791953613,0.41105764555,gmm-tied
10.0,0.593902296834,0.590142860069,0.279799211591,0.360636427774,0.621428571429,0.932142857143,0.492817608738,0.435607520704,gmm-tied
2.0,1.0,0.430009438484,1.0,0.634272129618,1.0,0.296428571429,0.0,0.524735615262,gmm-tied
3.0,1.0,0.52813769164,1.0,0.665935794678,1.0,0.570238095238,0.0,0.315663716814,gmm-tied
4.0,1.0,0.696548917081,1.0,0.825884024154,1.0,0.729464285714,0.0,0.207121651987,gmm-tied
5.0,0.813850181998,0.855797974028,0.835480894211,0.968059149078,0.742857142857,0.824285714286,0.132434029044,0.128895715291,gmm-tied
6.0,1.0,0.940012001275,1.0,0.989600878208,1.0,0.954166666667,0.0,0.059748235178,gmm-tied
7.0,0.802613341066,0.802613340732,0.767789387338,0.767789387338,0.816836734694,0.816836734694,0.167569304865,0.167569304865,gmm-tied
8.0,0.790688889885,0.809605675757,0.640961683047,0.773344034241,0.878125,0.973469387755,0.181425144631,0.110150980669,gmm-tied
9.0,0.663044632809,0.640558711535,0.365977336871,0.460961198285,0.859523809524,0.938265306122,0.361840100406,0.317635453379,gmm-tied
10.0,0.637845004682,0.556826775243,0.372187733049,0.295819240234,0.7825,0.90612244898,0.405425820717,0.504079437092,gmm-tied
2.0,1.0,0.430009438484,1.0,0.634272129618,1.0,0.282142857143,0.0,0.524735615262,gmm-tied
3.0,1.0,0.52813769164,1.0,0.665935794678,1.0,0.604761904762,0.0,0.315663716814,gmm-tied
4.0,0.992417974391,0.693050085038,0.997406204768,0.823678850513,1.0,0.735714285714,0.0010759566337,0.208197608621,gmm-tied
5.0,0.806455867348,0.848728974245,0.831168593805,0.963327258711,0.725,0.865714285714,0.134455922617,0.130917608864,gmm-tied
6.0,0.991392559683,0.931584495103,0.996451140702,0.983690198701,0.999404761905,0.945833333333,0.00145727402873,0.0621770252258,gmm-tied
7.0,0.989891130932,0.989489915246,0.995269834609,0.99526755349,1.0,0.999489795918,0.00188810484355,0.00188810484355,gmm-tied
8.0,0.722821867491,0.717725701747,0.452942275138,0.559114382116,0.763392857143,0.925,0.34850289262,0.285096655849,gmm-tied
9.0,0.64555589995,0.621823378706,0.31540078513,0.415095073627,0.775,0.899489795918,0.441135034248,0.369587306586,gmm-tied
10.0,0.592432933976,0.559525532239,0.27732671427,0.305620493505,0.675,0.907142857143,0.502277544555,0.518945050518,gmm-tied
2.0,1.0,0.430009438484,1.0,0.634272129618,1.0,0.473214285714,0.0,0.524735615262,gmm-tied
3.0,1.0,0.52813769164,1.0,0.665935794678,1.0,0.72380952381,0.0,0.315663716814,gmm-tied
4.0,1.0,0.696548916482,1.0,0.825884024154,1.0,0.816964285714,0.0,0.207121651987,gmm-tied
5.0,0.813021106367,0.853805642695,0.834486729383,0.96687722459,0.834285714286,0.899285714286,0.132939502437,0.129401188684,gmm-tied
6.0,0.996953021937,0.938017544259,0.998818446934,0.988418862305,1.0,0.972619047619,0.000485758009577,0.0602339931875,gmm-tied
7.0,0.738880273684,0.738880273765,0.626601933271,0.626601933271,0.851020408163,0.851020408163,0.265750756729,0.265750756729,gmm-tied
8.0,0.723084765837,0.826248398116,0.506417081357,0.804790387733,0.852678571429,0.96887755102,0.300369690983,0.0925638493015,gmm-tied
9.0,0.656996109703,0.700776219867,0.450759885577,0.616600696774,0.821031746032,0.964795918367,0.314901145316,0.193224436489,gmm-tied
10.0,0.618508170242,0.585320784492,0.332343465517,0.3703055768,0.711785714286,0.933163265306,0.452275026667,0.392362099827,gmm-tied
2.0,1.0,0.430009438484,1.0,0.634272129618,1.0,0.498214285714,0.0,0.524735615262,gmm-tied
3.0,1.0,0.52813769164,1.0,0.665935794678,1.0,0.692857142857,0.0,0.315663716814,gmm-tied
4.0,0.758056023198,0.696548917081,0.808218550075,0.825884024154,0.582142857143,0.770535714286,0.144716167233,0.207121651987,gmm-tied
5.0,0.809764072621,0.8557979738,0.833277681209,0.968059149078,0.687857142857,0.882857142857,0.133444975831,0.128895715291,gmm-tied
6.0,0.994411254639,0.940012001299,0.997629173451,0.989600878208,0.999404761905,0.967261904762,0.000971516019154,0.059748235178,gmm-tied
7.0,0.697709815834,0.700077785108,0.518853500133,0.519786320971,0.711224489796,0.708163265306,0.412078882104,0.411134829682,gmm-tied
8.0,0.710907006952,0.710575340715,0.41303480137,0.523158060274,0.842857142857,0.888265306122,0.355908000564,0.378586143643,gmm-tied
9.0,0.638382457617,0.677281880663,0.358573808924,0.560815958482,0.836111111111,0.969897959184,0.388727463031,0.231960467389,gmm-tied
10.0,0.625423084156,0.696730523771,0.340620649924,0.593871564288,0.710714285714,0.975510204082,0.420291434143,0.216227104382,gmm-tied
2.0,1.0,0.430009438484,1.0,0.634272129618,1.0,0.5,0.0,0.524735615262,gmm-tied
3.0,1.0,0.528137691733,1.0,0.665935794678,1.0,0.754761904762,0.0,0.315663716814,gmm-tied
4.0,0.762736469445,0.696548917081,0.699595929496,0.825884024154,0.695535714286,0.805357142857,0.143640210599,0.207121651987,gmm-tied
5.0,0.813850182041,0.780506839926,0.835480894211,0.847270859073,0.737857142857,0.865,0.132434029044,0.127884768504,gmm-tied
6.0,1.0,0.940012001227,1.0,0.989600878208,1.0,0.950595238095,0.0,0.059748235178,gmm-tied
7.0,0.706818678703,0.706818678092,0.536195687826,0.536195687826,0.680102040816,0.680102040816,0.3729007066,0.3729007066,gmm-tied
8.0,0.711560846698,0.719510767129,0.384164142407,0.547350442294,0.802678571429,0.899489795918,0.394321998025,0.307311979681,gmm-tied
9.0,0.693616845016,0.66268694579,0.394329574239,0.484142810631,0.736904761905,0.954591836735,0.378245948787,0.338142763856,gmm-tied
10.0,0.629911668685,0.598623952436,0.361391638934,0.41135607542,0.752857142857,0.876530612245,0.415786702802,0.341008162537,gmm-tied
2.0,1.0,0.430009438484,1.0,0.634272129618,1.0,0.417857142857,0.0,0.524735615262,gmm-tied
3.0,1.0,0.52813769164,1.0,0.665935794678,1.0,0.65119047619,0.0,0.315663716814,gmm-tied
4.0,0.989229977657,0.696548917081,0.996111919459,0.825884024154,0.998214285714,0.719642857143,0.00161393495055,0.207121651987,gmm-tied
5.0,0.806764214024,0.855797973686,0.831079652726,0.968059149078,0.702142857143,0.849285714286,0.134455922617,0.128895715291,gmm-tied
6.0,0.99207050678,0.937999792404,0.996445506602,0.98841438002,0.99880952381,0.920833333333,0.00145727402873,0.0602339931875,gmm-tied
7.0,0.713193388748,0.714587667974,0.564820791516,0.564294649725,0.810714285714,0.812755102041,0.329474295199,0.329474295199,gmm-tied
8.0,0.634192348451,0.623326948211,0.336434078065,0.433128112574,0.574553571429,0.70612244898,0.505861436433,0.414223225624,gmm-tied
9.0,0.631096679915,0.622180943157,0.312914349687,0.396102078662,0.702777777778,0.972448979592,0.459819472682,0.451160830481,gmm-tied
10.0,0.597974612884,0.645606394996,0.326688396396,0.467335029924,0.706428571429,0.89693877551,0.420291434143,0.372090808792,gmm-tied
2.0,1.0,0.430009438372,1.0,0.634272129618,1.0,0.3,0.0,0.524735615262,gmm-tied
3.0,1.0,0.52813769164,1.0,0.665935794678,1.0,0.62619047619,0.0,0.315663716814,gmm-tied
4.0,0.758056023711,0.611830572353,0.808218550075,0.687149040704,0.620535714286,0.772321428571,0.144716167233,0.209811543571,gmm-tied
5.0,0.813850181654,0.780506840186,0.835480894211,0.847270859073,0.76,0.828571428571,0.132434029044,0.127884768504,gmm-tied
6.0,1.0,0.940012001251,1.0,0.989600878208,1.0,0.913095238095,0.0,0.059748235178,gmm-tied
7.0,0.761304507365,0.761304507059,0.681567969534,0.681567969534,0.689795918367,0.689795918367,0.222796371538,0.222796371538,gmm-tied
8.0,0.754699427446,0.732960581848,0.436207423408,0.58808957375,0.885267857143,0.967346938776,0.372569493439,0.250848031607,gmm-tied
9.0,0.675236079868,0.671176677718,0.374882989031,0.48742873627,0.813888888889,0.933673469388,0.421083441782,0.371410178628,gmm-tied
10.0,0.654609289148,0.629499810454,0.382027284395,0.448553487605,0.74,0.949489795918,0.405876293851,0.359027087902,gmm-tied
2.0,1.0,0.430009438484,1.0,0.634272129618,1.0,0.342857142857,0.0,0.524735615262,gmm-tied
3.0,1.0,0.528137691733,1.0,0.665935794678,1.0,0.62619047619,0.0,0.315663716814,gmm-tied
4.0,1.0,0.69654891726,1.0,0.825884024154,1.0,0.720535714286,0.0,0.207121651987,gmm-tied
5.0,0.813850182126,0.780506839926,0.835480894211,0.847270859073,0.76,0.87,0.132434029044,0.127884768504,gmm-tied
6.0,1.0,0.940012001299,1.0,0.989600878208,1.0,0.947023809524,0.0,0.059748235178,gmm-tied
7.0,0.713142809537,1.0,0.555230671091,1.0,0.721428571429,1.0,0.342219002893,0.0,gmm-tied
8.0,0.712976180763,0.763290823771,0.439022491289,0.674216235267,0.841517857143,0.96887755102,0.349428531113,0.174020036687,gmm-tied
9.0,0.657030251936,0.625559532621,0.360144961167,0.414450086047,0.845238095238,0.944897959184,0.452072266502,0.386904590988,gmm-tied
10.0,0.578321599739,0.627144786981,0.288957531906,0.411142928154,0.763571428571,0.95306122449,0.45587881174,0.432904681899,gmm-tied
2.0,1.0,0.430009438484,1.0,0.634272129618,1.0,0.442857142857,0.0,0.524735615262,gmm-tied
3.0,1.0,0.52813769164,1.0,0.665935794678,1.0,0.771428571429,0.0,0.315663716814,gmm-tied
4.0,0.995867951166,0.694565757811,0.998702231071,0.824780827024,1.0,0.813392857143,0.00053797831685,0.207659630304,gmm-tied
5.0,0.813850182298,0.780506839579,0.835480894211,0.847270859073,0.812857142857,0.848571428571,0.132434029044,0.127884768504,gmm-tied
6.0,0.994411464649,0.93649141176,0.997638138984,0.987238067142,0.999404761905,0.93869047619,0.000971516019154,0.0607197511971,gmm-tied
7.0,0.726524012852,0.726524012684,0.601590898181,0.601590898181,0.755612244898,0.755612244898,0.287935988641,0.287935988641,gmm-tied
8.0,0.714163839353,0.739188445011,0.416392878481,0.613943492075,0.849107142857,0.952040816327,0.354056723578,0.223541696063,gmm-tied
9.0,0.619254657373,0.790730436123,0.350878013307,0.793631058371,0.784126984127,0.989285714286,0.460275190693,0.0934221921704,gmm-tied
10.0,0.598659802018,0.667619345859,0.329119396226,0.507276138206,0.715,0.942346938776,0.402722981912,0.29776274166,gmm-tied
2.0,1.0,0.430009438484,1.0,0.634272129618,1.0,0.469642857143,0.0,0.524735615262,gmm-tied
3.0,1.0,0.528137691733,1.0,0.665935794678,1.0,0.646428571429,0.0,0.315663716814,gmm-tied
4.0,1.0,0.696548917081,1.0,0.825884024154,1.0,0.763392857143,0.0,0.207121651987,gmm-tied
5.0,0.813850181569,0.855797973971,0.835480894211,0.968059149078,0.79,0.845714285714,0.132434029044,0.128895715291,gmm-tied
6.0,1.0,0.940012001441,1.0,0.989600878208,1.0,0.933928571429,0.0,0.059748235178,gmm-tied
7.0,0.737016778711,0.737016778548,0.621744878225,0.621744878225,0.815306122449,0.815306122449,0.269998992627,0.269998992627,gmm-tied
8.0,0.714114706555,0.70992710423,0.397373811578,0.529955966563,0.85,0.95,0.329064484267,0.348040073374,gmm-tied
9.0,0.687261941654,0.701636206214,0.396632238459,0.543901956955,0.74246031746,0.959693877551,0.362751536427,0.293026680808,gmm-tied
10.0,0.616947389445,0.592909688813,0.337890213226,0.371585223644,0.767142857143,0.977040816327,0.428850423692,0.434706574436,gmm-tied
2.0,1.0,0.430009438484,1.0,0.634272129618,1.0,0.296428571429,0.0,0.524735615262,gmm-tied
3.0,1.0,0.52813769164,1.0,0.665935794678,1.0,0.577380952381,0.0,0.315663716814,gmm-tied
4.0,1.0,0.696548917081,1.0,0.825884024154,1.0,0.721428571429,0.0,0.207121651987,gmm-tied
5.0,0.813850181654,0.855797973971,0.835480894211,0.968059149078,0.676428571429,0.853571428571,0.132434029044,0.128895715291,gmm-tied
6.0,1.0,0.940012001132,1.0,0.989600878208,1.0,0.954166666667,0.0,0.059748235178,gmm-tied
7.0,0.93994783422,0.939947834149,0.978668087761,0.978668087761,0.844387755102,0.844387755102,0.0627794860479,0.0627794860479,gmm-tied
8.0,0.790973800014,0.796487034085,0.599159635047,0.756100747447,0.83125,0.976020408163,0.215210949626,0.121721461832,gmm-tied
9.0,0.655805768622,0.794860042356,0.474314593298,0.774453698773,0.839682539683,0.989285714286,0.292115244786,0.106638014477,gmm-tied
10.0,0.60041447449,0.65239028239,0.295434713945,0.519585583641,0.721071428571,0.972959183673,0.470744425166,0.259922998393,gmm-tied
2.0,1.0,0.430009438484,1.0,0.634272129618,1.0,0.380357142857,0.0,0.524735615262,gmm-tied
3.0,1.0,0.52813769164,1.0,0.665935794678,1.0,0.636904761905,0.0,0.315663716814,gmm-tied
4.0,1.0,0.696548916482,1.0,0.825884024154,1.0,0.78125,0.0,0.207121651987,gmm-tied
5.0,0.813850181654,0.8557979738,0.835480894211,0.968059149078,0.755,0.85,0.132434029044,0.128895715291,gmm-tied
6.0,0.99695302192,0.940012001275,0.998818446934,0.989600878208,1.0,0.941071428571,0.000485758009577,0.059748235178,gmm-tied
7.0,0.778762127413,0.780367572206,0.722714187394,0.723610212144,0.760204081633,0.760204081633,0.194946825096,0.194474798885,gmm-tied
8.0,0.726258235322,0.714762137194,0.473522271481,0.532273202415,0.9,0.905102040816,0.288336390574,0.341097784676,gmm-tied
9.0,0.636116219149,0.652011187586,0.336932093244,0.48721968384,0.770634920635,0.923469387755,0.466655242841,0.29484955285,gmm-tied
10.0,0.599424678123,0.596907822278,0.317398380971,0.384537832707,0.670714285714,0.95,0.482456726653,0.415336229668,gmm-tied
2.0,0.00164889831574,0.119370379438,-0.00623207541834,0.030109733072,0.557142857143,0.630357142857,0.94323641271,0.734790823212,complete
3.0,0.00622599866331,0.181832377968,-0.000563794191236,-0.0463246801881,0.5,0.514285714286,0.943967551622,0.801253687316,complete
4.0,0.0542383838793,0.266802125924,0.0596761881384,0.0278522458041,0.602678571429,0.6625,0.829024586265,0.875828699831,complete
5.0,0.0756477069728,0.251602729208,0.0736165667591,0.0084375203238,0.552142857143,0.54,0.81229574303,0.813306689817,complete
6.0,0.0921052988475,0.278916806002,0.0658697514081,0.0554935272523,0.66130952381,0.608333333333,0.807815569926,0.718436096164,complete
7.0,0.0903034491349,0.264033679461,0.0698852757498,0.0268128184025,0.543367346939,0.552040816327,0.819437502099,0.796308217765,complete
8.0,0.107614411163,0.259617956105,0.0866657138012,0.0205337198135,0.463392857143,0.544387755102,0.80437985043,0.780776068858,complete
9.0,0.137342183561,0.280101986876,0.11374764889,0.0501197041892,0.484126984127,0.675,0.787936440305,0.709552942484,complete
10.0,0.148849624376,0.280524596483,0.12370672092,0.0517888605535,0.471428571429,0.675510204082,0.782922307118,0.701386669841,complete
2.0,0.0782637123723,0.141124214769,0.126844967363,-0.00352082804475,0.9625,0.642857142857,0.643847380689,1.15490123911,complete
3.0,0.0525535895626,0.173003112065,0.0710918750145,-0.0282774637103,0.444047619048,0.433333333333,0.778274336283,0.955457227139,complete
4.0,0.0470529853448,0.195379063687,0.0731028348507,-0.0829837671089,0.413392857143,0.416964285714,0.808581410225,0.867221046761,complete
5.0,0.0678658988293,0.199924712945,0.0844130676345,-0.0858457116137,0.407142857143,0.272142857143,0.818866897143,0.800669854985,complete
6.0,0.113984577491,0.248682351104,0.122101421779,0.0164365992309,0.596428571429,0.332738095238,0.713578516069,0.821902552204,complete
7.0,0.118556541618,0.251051130129,0.129608528481,0.0173491196654,0.537755102041,0.414795918367,0.725504286132,0.832182209793,complete
8.0,0.14714450739,0.256890702623,0.152442466366,0.0233098249387,0.63125,0.415816326531,0.708113447157,0.815950331593,complete
9.0,0.142429642681,0.275185020092,0.134354971114,0.0503623997325,0.601984126984,0.462755102041,0.769707719882,0.743276075268,complete
10.0,0.158996874873,0.26822993297,0.151500509007,0.0445813498917,0.58,0.527040816327,0.760398650412,0.734721681766,complete
2.0,-0.000228419092275,0.163337421947,0.000380122911113,0.0997651056348,0.514285714286,0.480357142857,0.959332597227,0.83619678567,complete
3.0,0.0354703837299,0.261273073687,0.0471912881402,0.0627441693975,0.589285714286,0.603571428571,0.849026548673,0.913731563422,complete
4.0,0.0408894110383,0.259141888605,0.0514598187295,0.0211462752722,0.538392857143,0.290178571429,0.849467762305,0.876366678148,complete
5.0,0.0520292248591,0.263108546172,0.0474448141584,0.0183738863868,0.443571428571,0.294285714286,0.879523704339,0.782472812826,complete
6.0,0.0981050145822,0.250848362544,0.0879080206365,0.00246111566971,0.484523809524,0.2125,0.808787085946,0.818502246137,complete
7.0,0.138770564545,0.270061166978,0.113007937623,0.0263556046779,0.472448979592,0.386734693878,0.778843247962,0.733056705506,complete
8.0,0.161615864046,0.272491026846,0.12485222145,0.0283554909023,0.513392857143,0.387755102041,0.757635106533,0.718758289826,complete
9.0,0.175075829794,0.284558733868,0.132598114131,0.052695419518,0.493253968254,0.671428571429,0.740086049193,0.70636291641,complete
10.0,0.180716501801,0.281843132015,0.13988920174,0.0501543438172,0.4525,0.752551020408,0.736523574303,0.690575314622,complete
2.0,0.0236531519489,0.150774193951,0.0348578147777,0.0249056336913,0.803571428571,0.55,0.816076555024,1.19755612808,complete
3.0,0.0475291606585,0.237597454128,0.045351673349,0.0621860321673,0.822619047619,0.563095238095,0.798230088496,0.82,complete
4.0,0.0939909475025,0.296697884292,0.095983456386,0.0892729886474,0.683928571429,0.596428571429,0.754245600223,0.77522675458,complete
5.0,0.122397331993,0.292881698815,0.10711390612,0.0935072018267,0.492142857143,0.482142857143,0.747089675295,0.727376212956,complete
6.0,0.115493016664,0.262163076101,0.121993081912,0.0305592261021,0.601785714286,0.468452380952,0.725722466308,0.845704694673,complete
7.0,0.135539723426,0.257872975468,0.13357328375,0.0289029916806,0.560714285714,0.431632653061,0.725032259921,0.821797633153,complete
8.0,0.145261199181,0.247378798188,0.147296570713,0.0160398509662,0.624107142857,0.471428571429,0.712278820375,0.808545223649,complete
9.0,0.162055541797,0.264424394689,0.146365353973,0.046938701816,0.640079365079,0.625510204082,0.754213307522,0.736896023119,complete
10.0,0.182521759981,0.254089803624,0.166199310149,0.0310409002892,0.631428571429,0.595408163265,0.743731144449,0.765353854887,complete
2.0,0.0425186656083,0.154787768889,0.0618361791275,0.0314732236579,0.946428571429,0.394642857143,0.754911053858,1.13960986382,complete
3.0,0.0594364531263,0.190065827587,0.0831152285817,-0.0499710093499,0.629761904762,0.384523809524,0.732315634218,0.953038348083,complete
4.0,0.0544711672151,0.257971558434,0.0872211054724,0.0235882308786,0.41875,0.586607142857,0.77522675458,0.834404369434,complete
5.0,0.0597926680494,0.233887804597,0.103557805228,-0.0226674192448,0.495714285714,0.52,0.750122515655,0.869414236473,complete
6.0,0.0640303690851,0.224929445352,0.0716815342252,-0.0302841799965,0.366666666667,0.392857142857,0.808787085946,0.835503776472,complete
7.0,0.0787486713026,0.226044175177,0.0799007951164,-0.0309910885999,0.316326530612,0.387244897959,0.793004034289,0.811885082725,complete
8.0,0.085794040833,0.22537031092,0.0920306982296,-0.0385228184122,0.341071428571,0.392346938776,0.790032453789,0.796049103993,complete
9.0,0.0885655726769,0.217267086422,0.0973726801789,-0.0499419450231,0.347619047619,0.335204081633,0.784746414231,0.78383497821,complete
10.0,0.112171214892,0.233393770212,0.106481774327,-0.0109297380547,0.4525,0.449489795918,0.820762050385,0.814455426507,complete
2.0,0.000752771245748,0.152542263286,-0.000880032812677,0.0240791486214,0.525,0.578571428571,0.996353821617,1.19997055576,complete
3.0,0.00781305790319,0.231548435582,-0.0154440620628,0.0531499981238,0.295238095238,0.633333333333,0.818185840708,0.821814159292,complete
4.0,0.0242950651206,0.250666471091,0.00219680576116,0.0199212032014,0.275,0.522321428571,0.894657940921,0.712283291509,complete
5.0,0.0270697206976,0.2583979293,0.020182111695,0.0337265110417,0.408571428571,0.502857142857,0.895698852925,0.804208168738,complete
6.0,0.0683760575507,0.284682610736,0.052905910927,0.0845566758262,0.439880952381,0.652380952381,0.861734708989,0.709692451992,complete
7.0,0.0935206012233,0.266907495457,0.0690863331139,0.0514038547469,0.50612244898,0.540816326531,0.806220768194,0.744857360779,complete
8.0,0.0981187601053,0.257431004786,0.0786530201572,0.0326724431887,0.522321428571,0.658673469388,0.800677296458,0.782164526598,complete
9.0,0.111778491194,0.250940020821,0.0920994007229,0.0256305474639,0.464285714286,0.467857142857,0.788392158316,0.776999208051,complete
10.0,0.134410554408,0.252686643059,0.111096153446,0.0319176980291,0.486428571429,0.457142857143,0.779318522045,0.768056693692,complete
2.0,0.0204128931262,0.116748970966,0.056081171874,-0.0132722963012,0.778571428571,0.725,0.738814869341,0.928749846645,complete
3.0,0.0449226113756,0.21713781815,0.062704880421,0.0323986062019,0.540476190476,0.703571428571,0.771017699115,0.780088495575,complete
4.0,0.0592296484296,0.267405943947,0.056553598305,0.050467644859,0.608035714286,0.703571428571,0.821492889829,0.785986320917,complete
5.0,0.0664321519804,0.261581612862,0.0586532192431,0.0419095368804,0.605,0.519285714286,0.803702695344,0.803702695344,complete
6.0,0.0696659816216,0.249061959098,0.0680214000271,0.0239459587526,0.434523809524,0.54880952381,0.805386779879,0.800529199783,complete
7.0,0.0870614745025,0.259893655422,0.0711994838844,0.0320922762464,0.460714285714,0.586224489796,0.803860637139,0.768930697534,complete
8.0,0.108327636153,0.256517098224,0.0845451254235,0.0286262789115,0.480803571429,0.586734693878,0.78725553831,0.753932552561,complete
9.0,0.126304771567,0.252783022832,0.0992132785018,0.0282766070459,0.452380952381,0.589795918367,0.772442027945,0.742364639246,complete
10.0,0.147748720477,0.252967959557,0.121473703156,0.0343051122293,0.399642857143,0.580102040816,0.763551962351,0.733820735498,complete
2.0,0.0398420634013,0.0727408413016,-0.0280323796142,-0.109047404494,0.519642857143,0.171428571429,0.995549012391,1.01727886149,complete
3.0,0.0381131536197,0.186924481611,0.0446293851036,-0.0589340145797,0.514285714286,0.328571428571,0.83814159292,1.03648967552,complete
4.0,0.0774939373816,0.186963732355,0.0639374754991,-0.111637950362,0.43125,0.14375,0.804815562007,0.96997490528,complete
5.0,0.0929751230508,0.266642875124,0.0726101022764,0.045270419586,0.420714285714,0.262142857143,0.836052992516,0.844646040202,complete
6.0,0.0946052079852,0.242165568395,0.0809407127443,0.00653563556964,0.381547619048,0.279761904762,0.842304388606,0.908853235918,complete
7.0,0.102810592078,0.233240497195,0.101386145124,-0.00376302208838,0.376020408163,0.320918367347,0.82557384284,0.902514115215,complete
8.0,0.105731327302,0.248696028811,0.0822442041612,0.0199799741596,0.433928571429,0.370918367347,0.864546352476,0.824743897277,complete
9.0,0.108450007551,0.241248315828,0.0853222582997,0.00939517941344,0.38253968254,0.452551020408,0.863585630063,0.812545212877,complete
10.0,0.131427143527,0.233826658113,0.0984020223849,0.000698825680311,0.352142857143,0.320408163265,0.823915362324,0.803193598154,complete
2.0,0.00571846176916,0.0461847359617,-0.00901845359097,-0.113708404337,0.558928571429,0.0357142857143,0.977038400196,0.94323641271,complete
3.0,0.0440440901541,0.165057053721,0.0654281321539,-0.0381065149896,0.433333333333,0.210714285714,0.801253687316,0.831489675516,complete
4.0,0.0547677526634,0.231739194566,0.056500706914,-0.0107990684738,0.291071428571,0.260714285714,0.831176499533,0.919942921813,complete
5.0,0.0888798524975,0.276849417822,0.0731486511578,0.0688230195043,0.538571428571,0.492142857143,0.809768376064,0.798647961411,complete
6.0,0.11307650265,0.257518668925,0.10055104492,0.0339088305819,0.575,0.564880952381,0.763611591055,0.802472231821,complete
7.0,0.126645664466,0.251587371296,0.121771912623,0.0336128043376,0.667857142857,0.579591836735,0.750049649098,0.779787300384,complete
8.0,0.128296160388,0.257549235071,0.0978741106019,0.0382047767458,0.605803571429,0.463775510204,0.80437985043,0.764577395231,complete
9.0,0.131806252515,0.246657907963,0.105579709537,0.0276449379581,0.561111111111,0.389285714286,0.80707659675,0.756491897575,complete
10.0,0.143082246626,0.237395723672,0.116532320251,0.00443207997893,0.523571428571,0.359693877551,0.813104007105,0.826167727995,complete
2.0,0.0221941559141,0.154022406848,0.0275522621729,0.0273840832316,0.753571428571,0.169642857143,0.837806404122,1.19836093731,complete
3.0,0.0399686377359,0.213636892333,0.0569374698151,0.023840041192,0.522619047619,0.147619047619,0.797020648968,0.887123893805,complete
